Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2015","2015","3050","FAO TIER 1","kt","2335.6424","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5058","Enteric Fermentation","2016","2016","3050","FAO TIER 1","kt","85.0747","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5058","Enteric Fermentation","2016","2016","3050","FAO TIER 1","kt","2382.0916","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2016","2016","3050","FAO TIER 1","kt","2382.0916","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5058","Enteric Fermentation","2017","2017","3050","FAO TIER 1","kt","85.1642","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5058","Enteric Fermentation","2017","2017","3050","FAO TIER 1","kt","2384.5976","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2017","2017","3050","FAO TIER 1","kt","2384.5976","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5058","Enteric Fermentation","2018","2018","3050","FAO TIER 1","kt","84.8105","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5058","Enteric Fermentation","2018","2018","3050","FAO TIER 1","kt","2374.694","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2018","2018","3050","FAO TIER 1","kt","2374.694","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5058","Enteric Fermentation","2019","2019","3050","FAO TIER 1","kt","83.0327","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5058","Enteric Fermentation","2019","2019","3050","FAO TIER 1","kt","2324.9156","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2019","2019","3050","FAO TIER 1","kt","2324.9156","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5058","Enteric Fermentation","2020","2020","3050","FAO TIER 1","kt","83.6092","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5058","Enteric Fermentation","2020","2020","3050","FAO TIER 1","kt","2341.0576","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2020","2020","3050","FAO TIER 1","kt","2341.0576","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5058","Enteric Fermentation","2021","2021","3050","FAO TIER 1","kt","84.5538","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5058","Enteric Fermentation","2021","2021","3050","FAO TIER 1","kt","2367.5064","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2021","2021","3050","FAO TIER 1","kt","2367.5064","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5058","Enteric Fermentation","2022","2022","3050","FAO TIER 1","kt","83.9167","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5058","Enteric Fermentation","2022","2022","3050","FAO TIER 1","kt","2349.6676","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2022","2022","3050","FAO TIER 1","kt","2349.6676","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5058","Enteric Fermentation","2030","2030","3050","FAO TIER 1","kt","92.9289","F","Forecast value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5058","Enteric Fermentation","2030","2030","3050","FAO TIER 1","kt","2602.0092","F","Forecast value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2030","2030","3050","FAO TIER 1","kt","2602.0092","F","Forecast value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5058","Enteric Fermentation","2050","2050","3050","FAO TIER 1","kt","94.8729","F","Forecast value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5058","Enteric Fermentation","2050","2050","3050","FAO TIER 1","kt","2656.4412","F","Forecast value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2050","2050","3050","FAO TIER 1","kt","2656.4412","F","Forecast value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5059","Manure Management","2010","2010","3050","FAO TIER 1","kt","15.6029","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5059","Manure Management","2010","2010","3050","FAO TIER 1","kt","0.4389","E","Estimated value",""
"GT","Emissions totals","578","Norway","7236","Indirect emissions (N2O)","5059","Manure Management","2010","2010","3050","FAO TIER 1","kt","0.3211","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5059","Manure Management","2010","2010","3050","FAO TIER 1","kt","0.6725","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","2010","2010","3050","FAO TIER 1","kt","436.8812","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","2010","2010","3050","FAO TIER 1","kt","178.2125","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2010","2010","3050","FAO TIER 1","kt","615.0937","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kt","15.4802","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kt","0.4348","E","Estimated value",""
"GT","Emissions totals","578","Norway","7236","Indirect emissions (N2O)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kt","0.319","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kt","0.6657","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kt","433.4456","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kt","176.4105","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kt","609.8561","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5059","Manure Management","2012","2012","3050","FAO TIER 1","kt","15.5465","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5059","Manure Management","2012","2012","3050","FAO TIER 1","kt","0.4425","E","Estimated value",""
"GT","Emissions totals","578","Norway","7236","Indirect emissions (N2O)","5059","Manure Management","2012","2012","3050","FAO TIER 1","kt","0.3126","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5059","Manure Management","2012","2012","3050","FAO TIER 1","kt","0.6732","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","2012","2012","3050","FAO TIER 1","kt","435.302","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","2012","2012","3050","FAO TIER 1","kt","178.398","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2012","2012","3050","FAO TIER 1","kt","613.7","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5059","Manure Management","2013","2013","3050","FAO TIER 1","kt","15.4477","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5059","Manure Management","2013","2013","3050","FAO TIER 1","kt","0.442","E","Estimated value",""
"GT","Emissions totals","578","Norway","7236","Indirect emissions (N2O)","5059","Manure Management","2013","2013","3050","FAO TIER 1","kt","0.3148","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5059","Manure Management","2013","2013","3050","FAO TIER 1","kt","0.67","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","2013","2013","3050","FAO TIER 1","kt","432.5356","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","2013","2013","3050","FAO TIER 1","kt","177.55","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2013","2013","3050","FAO TIER 1","kt","610.0856","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5059","Manure Management","2014","2014","3050","FAO TIER 1","kt","15.2824","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5059","Manure Management","2014","2014","3050","FAO TIER 1","kt","0.4401","E","Estimated value",""
"GT","Emissions totals","578","Norway","7236","Indirect emissions (N2O)","5059","Manure Management","2014","2014","3050","FAO TIER 1","kt","0.3155","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5059","Manure Management","2014","2014","3050","FAO TIER 1","kt","0.6645","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","2014","2014","3050","FAO TIER 1","kt","427.9072","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","2014","2014","3050","FAO TIER 1","kt","176.0925","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2014","2014","3050","FAO TIER 1","kt","603.9997","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kt","15.4005","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kt","0.441","E","Estimated value",""
"GT","Emissions totals","578","Norway","7236","Indirect emissions (N2O)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kt","0.3249","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kt","0.6676","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kt","431.214","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kt","176.914","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kt","608.128","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kt","15.5034","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kt","0.4446","E","Estimated value",""
"GT","Emissions totals","578","Norway","7236","Indirect emissions (N2O)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kt","0.335","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kt","0.6733","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kt","434.0952","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kt","178.4245","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kt","612.5197","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kt","15.5736","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kt","0.4527","E","Estimated value",""
"GT","Emissions totals","578","Norway","7236","Indirect emissions (N2O)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kt","0.3305","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kt","0.6825","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kt","436.0608","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kt","180.8625","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kt","616.9233","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","5059","Manure Management","2018","2018","3050","FAO TIER 1","kt","15.3217","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5059","Manure Management","2018","2018","3050","FAO TIER 1","kt","0.448","E","Estimated value",""
"GT","Emissions totals","578","Norway","7236","Indirect emissions (N2O)","5059","Manure Management","2018","2018","3050","FAO TIER 1","kt","0.3291","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5059","Manure Management","2018","2018","3050","FAO TIER 1","kt","0.6754","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","2018","2018","3050","FAO TIER 1","kt","429.0076","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","2018","2018","3050","FAO TIER 1","kt","178.981","E","Estimated value",""
