Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2015","2015","6121","Value","3043","ILO - ILO Modelled Estimates","%","2","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2016","2016","6121","Value","3043","ILO - ILO Modelled Estimates","%","2.1","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2017","2017","6121","Value","3043","ILO - ILO Modelled Estimates","%","2.1","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2018","2018","6121","Value","3043","ILO - ILO Modelled Estimates","%","2.1","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2019","2019","6121","Value","3043","ILO - ILO Modelled Estimates","%","2","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2020","2020","6121","Value","3043","ILO - ILO Modelled Estimates","%","2.1","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2021","2021","6121","Value","3043","ILO - ILO Modelled Estimates","%","2.3","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2022","2022","6121","Value","3043","ILO - ILO Modelled Estimates","%","2.2","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2023","2023","6121","Value","3043","ILO - ILO Modelled Estimates","%","2.5","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","2","Male","2010","2010","6121","Value","3043","ILO - ILO Modelled Estimates","%","4","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","2","Male","2011","2011","6121","Value","3043","ILO - ILO Modelled Estimates","%","3.7","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","2","Male","2012","2012","6121","Value","3043","ILO - ILO Modelled Estimates","%","3.5","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","2","Male","2013","2013","6121","Value","3043","ILO - ILO Modelled Estimates","%","3.4","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","2","Male","2014","2014","6121","Value","3043","ILO - ILO Modelled Estimates","%","3.4","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","2","Male","2015","2015","6121","Value","3043","ILO - ILO Modelled Estimates","%","3","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","2","Male","2016","2016","6121","Value","3043","ILO - ILO Modelled Estimates","%","3.1","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","2","Male","2017","2017","6121","Value","3043","ILO - ILO Modelled Estimates","%","3.1","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","2","Male","2018","2018","6121","Value","3043","ILO - ILO Modelled Estimates","%","3","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","2","Male","2019","2019","6121","Value","3043","ILO - ILO Modelled Estimates","%","2.9","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","2","Male","2020","2020","6121","Value","3043","ILO - ILO Modelled Estimates","%","3.1","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","2","Male","2021","2021","6121","Value","3043","ILO - ILO Modelled Estimates","%","3.5","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","2","Male","2022","2022","6121","Value","3043","ILO - ILO Modelled Estimates","%","3.3","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","2","Male","2023","2023","6121","Value","3043","ILO - ILO Modelled Estimates","%","3.6","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","3","Female","2010","2010","6121","Value","3043","ILO - ILO Modelled Estimates","%","1","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","3","Female","2011","2011","6121","Value","3043","ILO - ILO Modelled Estimates","%","0.9","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","3","Female","2012","2012","6121","Value","3043","ILO - ILO Modelled Estimates","%","0.9","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","3","Female","2013","2013","6121","Value","3043","ILO - ILO Modelled Estimates","%","0.9","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","3","Female","2014","2014","6121","Value","3043","ILO - ILO Modelled Estimates","%","1","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","3","Female","2015","2015","6121","Value","3043","ILO - ILO Modelled Estimates","%","0.9","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","3","Female","2016","2016","6121","Value","3043","ILO - ILO Modelled Estimates","%","1","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","3","Female","2017","2017","6121","Value","3043","ILO - ILO Modelled Estimates","%","1","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","3","Female","2018","2018","6121","Value","3043","ILO - ILO Modelled Estimates","%","1.1","X","Figure from external organization",""
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","3","Female","2019","2019","6121","Value","3043","ILO - ILO Modelled Estimates","%","1","X","Figure from external organization",""
