Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","578","Norway","5510","Production","01251","Carrots and turnips","2018","2018","t","43290","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01251","Carrots and turnips","2019","2019","ha","1838","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01251","Carrots and turnips","2019","2019","kg/ha","26948.3","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01251","Carrots and turnips","2019","2019","t","49531","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01251","Carrots and turnips","2020","2020","ha","1649","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01251","Carrots and turnips","2020","2020","kg/ha","32477.3","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01251","Carrots and turnips","2020","2020","t","53555","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01251","Carrots and turnips","2021","2021","ha","1738","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01251","Carrots and turnips","2021","2021","kg/ha","31253.7","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01251","Carrots and turnips","2021","2021","t","54319","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01251","Carrots and turnips","2022","2022","ha","1607","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01251","Carrots and turnips","2022","2022","kg/ha","30891.1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01251","Carrots and turnips","2022","2022","t","49642","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01251","Carrots and turnips","2023","2023","ha","1533","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01251","Carrots and turnips","2023","2023","kg/ha","29539.5","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01251","Carrots and turnips","2023","2023","t","45284","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02111","Cattle","2010","2010","An","874529","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02111","Cattle","2011","2011","An","864139","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02111","Cattle","2012","2012","An","861924","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02111","Cattle","2013","2013","An","853655","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02111","Cattle","2014","2014","An","840000","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02111","Cattle","2015","2015","An","853327","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02111","Cattle","2016","2016","An","872145","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02111","Cattle","2017","2017","An","885292","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02111","Cattle","2018","2018","An","881991","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02111","Cattle","2019","2019","An","874136","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02111","Cattle","2020","2020","An","882961","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02111","Cattle","2021","2021","An","901026","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02111","Cattle","2022","2022","An","898800","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02111","Cattle","2023","2023","An","875600","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21512","Cattle fat, unrendered","2010","2010","t","2408.88","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2010","2010","An","306840","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21512","Cattle fat, unrendered","2011","2011","t","2354.94","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2011","2011","An","305595","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21512","Cattle fat, unrendered","2012","2012","t","2249.48","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2012","2012","An","294032","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21512","Cattle fat, unrendered","2013","2013","t","2414.31","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2013","2013","An","312331","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21512","Cattle fat, unrendered","2014","2014","t","2271.12","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2014","2014","An","290328","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21512","Cattle fat, unrendered","2015","2015","t","2298.23","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2015","2015","An","284092","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21512","Cattle fat, unrendered","2016","2016","t","2356.04","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2016","2016","An","286213","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21512","Cattle fat, unrendered","2017","2017","t","2457.58","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2017","2017","An","298013","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21512","Cattle fat, unrendered","2018","2018","t","2578.73","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2018","2018","An","320081","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21512","Cattle fat, unrendered","2019","2019","t","2509.85","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2019","2019","An","306075","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21512","Cattle fat, unrendered","2020","2020","t","2460.43","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2020","2020","An","295680","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21512","Cattle fat, unrendered","2021","2021","t","2530.85","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2021","2021","An","299941","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21512","Cattle fat, unrendered","2022","2022","t","2662.82","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2022","2022","An","317800","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21512","Cattle fat, unrendered","2023","2023","t","2612.28","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2023","2023","An","318900","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01213","Cauliflowers and broccoli","2010","2010","ha","855","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01213","Cauliflowers and broccoli","2010","2010","kg/ha","13812.9","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01213","Cauliflowers and broccoli","2010","2010","t","11810","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01213","Cauliflowers and broccoli","2011","2011","ha","961","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01213","Cauliflowers and broccoli","2011","2011","kg/ha","12618.1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01213","Cauliflowers and broccoli","2011","2011","t","12126","A","Official figure",""
